Image_ID,Pothole,Number of Potholes,Level,Unnamed: 4,FullImagePath
pothole_image_24703,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24703.jpg
pothole_image_24704,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24704.jpg
pothole_image_24705,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24705.jpg
pothole_image_24707,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24707.jpg
pothole_image_24708,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24708.jpg
pothole_image_24709,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24709.jpg
pothole_image_24710,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24710.jpg
pothole_image_24711,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24711.jpg
pothole_image_24712,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24712.jpg
pothole_image_24713,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24713.jpg
pothole_image_24714,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24714.jpg
pothole_image_24715,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24715.jpg
pothole_image_24716,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24716.jpg
pothole_image_24717,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24717.jpg
pothole_image_24718,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24718.jpg
pothole_image_24719,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24719.jpg
pothole_image_24720,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24720.jpg
pothole_image_24721,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24721.jpg
pothole_image_24722,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24722.jpg
pothole_image_24723,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24723.jpg
pothole_image_24725,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24725.jpg
pothole_image_24726,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24726.jpg
pothole_image_24727,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24727.jpg
pothole_image_24729,1,1,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24729.jpg
pothole_image_2473,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_2473.jpg
pothole_image_24730,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24730.jpg
pothole_image_24731,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24731.jpg
pothole_image_24732,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24732.jpg
pothole_image_24733,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24733.jpg
pothole_image_24734,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24734.jpg
pothole_image_24735,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24735.jpg
pothole_image_24736,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24736.jpg
pothole_image_24737,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24737.jpg
pothole_image_24738,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24738.jpg
pothole_image_24739,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24739.jpg
pothole_image_2474,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_2474.jpg
pothole_image_24740,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24740.jpg
pothole_image_24741,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24741.jpg
pothole_image_24742,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24742.jpg
pothole_image_24743,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24743.jpg
pothole_image_24744,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24744.jpg
pothole_image_24745,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24745.jpg
pothole_image_24746,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24746.jpg
pothole_image_24747,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24747.jpg
pothole_image_24748,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24748.jpg
pothole_image_2475,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_2475.jpg
pothole_image_24750,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24750.jpg
pothole_image_24751,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24751.jpg
pothole_image_24752,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24752.jpg
pothole_image_24753,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24753.jpg
pothole_image_24754,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24754.jpg
pothole_image_24755,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24755.jpg
pothole_image_24756,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24756.jpg
pothole_image_24757,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24757.jpg
pothole_image_24758,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24758.jpg
pothole_image_24759,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24759.jpg
pothole_image_24760,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24760.jpg
pothole_image_24761,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24761.jpg
pothole_image_24762,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24762.jpg
pothole_image_24763,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24763.jpg
pothole_image_24764,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24764.jpg
pothole_image_24765,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24765.jpg
pothole_image_24766,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24766.jpg
pothole_image_24767,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24767.jpg
pothole_image_24768,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24768.jpg
pothole_image_24769,1,1,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24769.jpg
pothole_image_24770,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24770.jpg
pothole_image_24771,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24771.jpg
pothole_image_24772,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24772.jpg
pothole_image_24773,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24773.jpg
pothole_image_24774,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24774.jpg
pothole_image_24775,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24775.jpg
pothole_image_24776,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24776.jpg
pothole_image_24777,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24777.jpg
pothole_image_24778,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24778.jpg
pothole_image_24779,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24779.jpg
pothole_image_24780,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24780.jpg
pothole_image_24781,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24781.jpg
pothole_image_24782,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24782.jpg
pothole_image_24783,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24783.jpg
pothole_image_24785,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24785.jpg
pothole_image_24786,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24786.jpg
pothole_image_24787,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24787.jpg
pothole_image_24788,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24788.jpg
pothole_image_24789,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24789.jpg
pothole_image_24790,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24790.jpg
pothole_image_24791,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24791.jpg
pothole_image_24792,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24792.jpg
pothole_image_24793,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24793.jpg
pothole_image_24794,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24794.jpg
pothole_image_24795,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24795.jpg
pothole_image_24796,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24796.jpg
pothole_image_24797,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24797.jpg
pothole_image_24798,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24798.jpg
pothole_image_24799,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24799.jpg
pothole_image_248,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_248.jpg
pothole_image_24800,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24800.jpg
pothole_image_24801,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24801.jpg
pothole_image_24802,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24802.jpg
pothole_image_24804,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24804.jpg
pothole_image_24805,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24805.jpg
pothole_image_24806,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24806.jpg
pothole_image_24807,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24807.jpg
pothole_image_24808,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24808.jpg
pothole_image_24809,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24809.jpg
pothole_image_24810,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24810.jpg
pothole_image_24811,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24811.jpg
pothole_image_24812,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24812.jpg
pothole_image_24813,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24813.jpg
pothole_image_24814,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24814.jpg
pothole_image_24815,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24815.jpg
pothole_image_24816,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24816.jpg
pothole_image_24817,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24817.jpg
pothole_image_24818,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24818.jpg
pothole_image_24819,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24819.jpg
pothole_image_24820,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24820.jpg
pothole_image_24821,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24821.jpg
pothole_image_24822,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24822.jpg
pothole_image_24823,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24823.jpg
pothole_image_24825,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24825.jpg
pothole_image_24826,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24826.jpg
pothole_image_24827,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24827.jpg
pothole_image_24828,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24828.jpg
pothole_image_24829,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24829.jpg
pothole_image_2483,1,1,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_2483.jpg
pothole_image_24830,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24830.jpg
pothole_image_24831,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24831.jpg
pothole_image_24832,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24832.jpg
pothole_image_24833,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24833.jpg
pothole_image_24834,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24834.jpg
pothole_image_24835,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24835.jpg
pothole_image_24836,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24836.jpg
pothole_image_24837,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24837.jpg
pothole_image_24838,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24838.jpg
pothole_image_24839,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24839.jpg
pothole_image_24841,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24841.jpg
pothole_image_24843,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24843.jpg
pothole_image_24844,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24844.jpg
pothole_image_24845,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24845.jpg
pothole_image_24846,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24846.jpg
pothole_image_24847,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24847.jpg
pothole_image_24848,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24848.jpg
pothole_image_24850,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24850.jpg
pothole_image_24851,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24851.jpg
pothole_image_24852,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24852.jpg
pothole_image_24853,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24853.jpg
pothole_image_24854,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24854.jpg
pothole_image_24855,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24855.jpg
pothole_image_24856,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24856.jpg
pothole_image_24857,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24857.jpg
pothole_image_24858,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24858.jpg
pothole_image_24859,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24859.jpg
pothole_image_2486,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_2486.jpg
pothole_image_24860,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24860.jpg
pothole_image_24861,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24861.jpg
pothole_image_24862,0,0,C,,C:/Users/patel/PythonProjects/potholes/Unified Dataset/Unified Dataset\pothole_image_24862.jpg
